date,sentiment_corporate,sentiment_energy,sentiment_forex,sentiment_macro,news_count
2019-11-27,0.0759,0.4228,-0.2892,0.2439,5
2019-11-28,0.4242,0.0107,-0.844,-0.0187,8
2019-11-29,0.4045,-0.1014,0.7565,-0.9536,9
2019-11-30,0.7611,0.1683,0.8858,-0.6109,4
2019-12-01,0.5328,0.1178,0.7086,-0.5193,0
2019-12-02,0.3968,-0.5155,-0.3242,0.0501,15
2019-12-03,0.2777,0.933,0.317,0.4128,7
2019-12-04,0.0145,0.9128,0.7943,-0.1546,4
2019-12-05,0.2527,-0.9543,0.0672,0.0672,9
2019-12-06,0.428,-0.1365,0.8071,0.8003,8
2019-12-07,-0.6165,0.4924,0.6457,0.0334,3
2019-12-08,-0.9069,0.1657,0.8899,0.0062,5
2019-12-09,-0.2645,-0.9048,0.5318,0.0205,10
2019-12-10,0.2019,-0.4802,0.255,0.3736,9
2019-12-11,0.5316,-0.4579,0.204,-0.8693,7
2019-12-12,-0.3056,0.9102,-0.3949,0.3196,8
2019-12-13,0.0668,0.5381,0.9308,-0.1857,10
2019-12-14,0.9046,0.3767,0.7446,-0.7026,3
2019-12-15,0.065,0.2637,0.5957,0.6062,2
2019-12-16,0.4732,0.18,-0.6586,0.018,7
2019-12-17,0.6492,0.0815,-0.5269,-0.0108,6
2019-12-18,0.7608,0.134,0.1868,-0.904,8
2019-12-19,-0.3044,0.6522,0.9093,-0.5551,10
2019-12-20,-0.1616,-0.053,-0.7526,0.4821,9
2019-12-21,0.7833,-0.8945,0.1843,0.4098,3
2019-12-22,0.5483,-0.6029,0.1474,0.4933,2
2019-12-23,-0.3114,0.1894,-0.5816,0.4737,8
2019-12-24,-0.1539,0.57,0.4309,0.0749,17
2019-12-25,-0.3576,0.0279,0.3447,-0.607,5
2019-12-26,0.3585,0.5692,-0.5616,0.3775,11
2019-12-27,0.4599,0.2146,0.5345,-0.1469,9
2019-12-28,-0.3924,0.7493,0.4276,-0.9506,3
2019-12-29,-0.2747,0.7493,0.3421,-0.808,1
2019-12-30,0.0411,0.295,0.5131,0.3857,12
2019-12-31,0.5803,0.2786,-0.5627,-0.0126,8
2020-01-01,0.2507,0.4853,0.0934,0.011,22
2020-01-02,0.5882,0.2513,-0.8718,0.6113,18
2020-01-03,0.0757,-0.1455,0.878,0.2781,13
2020-01-04,0.4026,0.316,0.7024,0.2364,2
2020-01-05,0.2818,0.2212,0.9079,-0.951,2
2020-01-06,-0.6923,0.0415,0.7263,-0.8083,9
2020-01-07,0.2136,0.3303,0.5811,-0.3333,13
2020-01-08,0.0691,-0.0691,-0.7164,-0.3448,12
2020-01-09,0.4076,0.0696,0.9147,0.8466,10
2020-01-10,0.184,-0.2935,0.3231,0.1819,8
2020-01-11,0.5742,0.0364,0.8434,0.1546,5
2020-01-12,0.0136,0.609,0.6747,0.1314,2
2020-01-13,0.0426,0.3039,-0.6044,0.41,9
2020-01-14,0.2484,0.0225,0.0367,0.9089,8
2020-01-15,-0.1342,0.3198,0.8768,0.7996,12
2020-01-16,0.0881,0.0091,-0.2935,0.1434,9
2020-01-17,0.4304,-0.0139,0.5602,0.3582,15
2020-01-18,0.8694,-0.0097,0.4482,0.3044,1
2020-01-19,-0.5612,-0.9529,0.8878,0.0597,4
2020-01-20,-0.3695,0.2975,0.7102,0.0488,13
2020-01-21,0.042,0.5064,-0.8245,-0.1466,14
2020-01-22,-0.1808,0.0784,0.4667,0.21,9
2020-01-23,-0.5644,0.4133,0.3733,0.1785,7
2020-01-24,0.9165,0.218,0.6928,0.2814,7
2020-01-25,0.0526,0.0727,0.5542,0.8962,5
2020-01-26,0.0368,0.0509,0.4434,0.7618,0
2020-01-27,0.0483,0.095,0.3547,0.1726,6
2020-01-28,-0.0507,-0.4546,0.2838,0.271,8
2020-01-29,-0.3988,-0.0849,0.7928,0.2304,6
2020-01-30,-0.1936,0.5202,0.1235,0.3856,11
2020-01-31,-0.4666,-0.2863,-0.0752,0.0552,14
2020-02-01,-0.128,-0.2004,-0.0601,0.4858,8
2020-02-02,-0.0896,-0.1403,-0.0481,-0.0358,3
2020-02-03,-0.2257,-0.9541,-0.0385,0.0587,14
2020-02-04,0.5418,0.7933,-0.0308,0.1796,9
2020-02-05,0.0207,0.5553,-0.0246,0.9078,3
2020-02-06,0.0874,0.4946,-0.576,0.1052,14
2020-02-07,0.2205,0.3906,0.7996,0.3455,13
2020-02-08,-0.6887,0.7028,0.6396,0.2936,3
2020-02-09,-0.4821,0.492,0.5117,-0.9208,1
2020-02-10,-0.1231,0.3951,-0.9351,0.8436,10
2020-02-11,0.0635,0.2077,0.9109,-0.0195,13
2020-02-12,-0.0229,-0.0978,-0.1411,0.0539,10
2020-02-13,-0.0094,0.2268,-0.7679,-0.8369,14
2020-02-14,-0.1207,0.2679,0.8429,-0.3447,14
2020-02-15,-0.3508,0.1875,0.126,0.3911,5
2020-02-16,-0.2455,0.2676,0.1008,-0.313,3
2020-02-17,-0.2198,-0.4549,0.0806,0.3574,11
2020-02-18,0.3809,0.9173,0.5614,0.9402,8
2020-02-19,0.2774,0.9054,-0.791,-0.016,14
2020-02-20,0.0924,-0.0145,0.2395,-0.0959,18
2020-02-21,-0.0098,0.4935,0.7475,0.2501,7
2020-02-22,-0.9507,0.3689,0.598,0.1854,4
2020-02-23,-0.7947,0.0941,0.4784,0.1576,2
2020-02-24,-0.1792,-0.5878,-0.9111,0.0097,12
2020-02-25,-0.3949,-0.4649,0.4622,0.1906,13
2020-02-26,-0.0219,-0.6317,0.3697,0.0185,7
2020-02-27,-0.1104,-0.0194,-0.7744,0.0071,12
2020-02-28,0.1576,-0.2597,-0.6195,0.6481,11
2020-02-29,-0.4788,-0.0041,-0.4956,0.5509,6
2020-03-01,0.7296,-0.0029,-0.3965,0.4683,1
2020-03-02,0.3452,0.1145,0.2065,-0.0671,14
2020-03-03,-0.0472,0.0001,0.9098,0.1948,10
2020-03-04,0.0356,0.4594,0.8746,-0.0318,17
2020-03-05,0.2051,0.7552,-0.2725,0.0734,10
2020-03-06,-0.0516,0.1648,-0.8419,0.0624,8
2020-03-07,-0.5303,0.001,-0.6735,-0.0418,5
2020-03-08,0.0482,0.0007,-0.5388,-0.0355,1
2020-03-09,-0.463,0.869,-0.0885,0.4416,14
2020-03-10,-0.4952,0.0415,0.0372,0.9154,17
2020-03-11,0.0078,-0.0978,0.2768,0.019,13
2020-03-12,-0.5025,-0.9239,-0.6709,0.2094,18
2020-03-13,-0.2249,-0.4754,-0.2038,0.1376,20
2020-03-14,0.0939,-0.0407,0.6316,0.1169,8
2020-03-15,0.0657,-0.0285,0.5053,0.0994,0
2020-03-16,0.0206,-0.4436,-0.9554,-0.1077,18
2020-03-17,-0.4253,0.8238,-0.7643,0.068,20
2020-03-18,-0.6956,-0.4316,0.173,-0.3779,12
2020-03-19,-0.1053,-0.6514,-0.7225,-0.267,15
2020-03-20,0.2114,0.5312,-0.0417,-0.471,10
2020-03-21,-0.4597,0.3719,-0.0334,-0.0138,2
2020-03-22,-0.3218,0.2603,-0.1498,0.0962,2
2020-03-23,-0.456,0.1822,-0.1198,-0.9547,3
2020-03-24,-0.1705,0.0899,-0.2277,-0.3383,20
2020-03-25,-0.3006,0.4005,-0.5015,-0.2168,18
2020-03-26,-0.2428,0.5188,0.0532,-0.4453,21
2020-03-27,-0.2917,0.007,-0.0254,-0.5473,15
2020-03-28,0.7294,0.0472,-0.3696,-0.5743,5
2020-03-29,0.5106,0.033,-0.8375,-0.4882,1
2020-03-30,-0.7773,-0.9276,-0.939,0.1066,8
2020-03-31,-0.1575,0.7702,-0.2847,-0.3345,12
2020-04-01,0.0703,0.2997,-0.3669,-0.0125,12
2020-04-02,-0.1592,0.2098,-0.9367,-0.5009,7
2020-04-03,0.3723,0.1469,0.6528,-0.232,11
2020-04-04,0.069,0.1028,0.0132,0.0808,4
2020-04-05,0.0483,0.072,0.0106,0.0687,0
2020-04-06,-0.0391,-0.2559,-0.0717,-0.4672,10
2020-04-07,-0.2006,-0.4064,0.1123,-0.4739,13
2020-04-08,-0.4114,-0.2845,0.2312,-0.8971,9
2020-04-09,0.2762,-0.0129,0.8425,0.0723,12
2020-04-10,-0.4144,-0.009,-0.3651,0.1942,6
2020-04-11,0.4474,-0.0063,-0.2921,0.5673,5
2020-04-12,0.3132,0.7077,-0.2337,-0.1768,3
2020-04-13,-0.7211,0.3555,-0.9347,-0.1503,6
2020-04-14,-0.2213,0.2488,-0.5236,0.1455,12
2020-04-15,-0.0982,0.0806,-0.4189,-0.0529,10
2020-04-16,-0.4736,0.0564,0.9127,-0.2191,10
2020-04-17,-0.1439,0.0787,-0.0322,-0.6271,17
2020-04-18,-0.0292,0.0551,-0.2628,-0.3642,5
2020-04-19,-0.0205,0.0386,-0.2102,0.0228,2
2020-04-20,-0.0128,0.0673,0.1229,-0.3702,11
2020-04-21,0.1104,-0.3661,0.8048,-0.2987,13
2020-04-22,-0.2199,0.9247,0.4722,-0.1608,19
2020-04-23,-0.116,-0.9643,0.7246,-0.3109,15
2020-04-24,-0.005,-0.3331,0.016,-0.7306,13
2020-04-25,-0.445,0.0368,0.0128,-0.621,4
2020-04-26,-0.3115,0.0258,0.0102,-0.5279,0
2020-04-27,-0.3132,-0.3263,0.0082,-0.4487,8
2020-04-28,0.0758,0.0085,-0.4405,0.4644,11
2020-04-29,-0.0371,-0.9581,0.8823,-0.1316,8
2020-04-30,0.2645,-0.6707,-0.5628,0.4992,16
2020-05-01,0.5982,-0.4695,-0.4502,-0.0587,6
2020-05-02,0.4188,-0.9196,-0.3602,-0.1509,4
2020-05-03,0.0189,-0.6437,-0.2882,-0.1283,1
2020-05-04,-0.422,-0.4506,0.9135,-0.1185,9
2020-05-05,0.1961,-0.9075,0.5821,-0.3077,11
2020-05-06,0.924,-0.3015,-0.2943,0.1836,11
2020-05-07,0.0054,0.4767,-0.936,-0.0205,7
2020-05-08,-0.169,0.3337,-0.0074,-0.3644,7
2020-05-09,0.0144,0.2336,-0.0059,0.137,3
2020-05-10,0.2433,0.1635,-0.0047,0.1165,1
2020-05-11,0.1168,0.1145,-0.5854,0.0101,6
2020-05-12,0.1402,0.0801,0.0515,0.2242,11
2020-05-13,0.4602,0.7743,-0.9348,-0.7497,5
2020-05-14,0.8178,0.542,0.622,-0.6005,7
2020-05-15,0.7992,0.3794,-0.8784,-0.1724,16
2020-05-16,0.5482,-0.7739,-0.7027,0.7051,4
2020-05-17,0.3837,-0.5417,-0.5622,0.5993,0
2020-05-18,-0.052,-0.3792,-0.6228,-0.758,8
2020-05-19,0.294,-0.2654,-0.9418,-0.4311,4
2020-05-20,-0.0075,-0.0096,-0.7534,0.5615,8
2020-05-21,0.4394,0.9,-0.8606,-0.2443,13
2020-05-22,-0.9396,-0.8998,-0.9553,-0.8807,4
2020-05-23,-0.6577,-0.6299,-0.7642,-0.7486,0
2020-05-24,-0.4604,-0.4409,-0.6114,-0.8836,1
2020-05-25,-0.3223,-0.3086,-0.4891,-0.7511,0
2020-05-26,-0.2256,-0.216,-0.3913,-0.6384,0
2020-05-27,-0.1579,-0.1512,-0.313,-0.4782,2
2020-05-28,-0.7714,0.3202,-0.2504,-0.2779,11
2020-05-29,0.4786,0.8303,-0.3395,0.2182,10
2020-05-30,0.8544,0.5812,-0.9575,0.1611,4
2020-05-31,0.5981,0.4068,-0.766,0.1369,0
2020-06-01,-0.0292,0.2896,-0.5172,-0.1938,6
2020-06-02,0.6184,0.2027,-0.9119,0.4028,7
2020-06-03,0.5762,-0.9399,0.3964,0.3323,10
2020-06-04,-0.5125,-0.6579,0.5804,0.2518,9
2020-06-05,-0.0179,-0.9368,-0.0613,0.214,5
2020-06-06,0.2759,-0.6558,-0.358,0.1819,2
2020-06-07,-0.0667,-0.5567,-0.2864,0.5046,4
2020-06-08,-0.0717,-0.8941,-0.5237,0.2078,10
2020-06-09,0.1124,0.4882,0.0022,-0.3322,10
2020-06-10,0.1049,-0.2034,-0.927,0.4946,8
2020-06-11,0.3674,-0.1424,-0.7416,0.0092,11
2020-06-12,-0.3759,-0.0997,-0.8512,-0.1337,11
2020-06-13,-0.134,0.0696,0.9036,0.2757,7
2020-06-14,-0.0938,0.0487,0.7229,0.7623,2
2020-06-15,0.9112,-0.9228,-0.9382,-0.0571,6
2020-06-16,-0.2894,0.1072,-0.9438,-0.1142,8
2020-06-17,0.4687,-0.1987,-0.5111,-0.2767,13
2020-06-18,-0.0393,0.4541,-0.6374,-0.0305,7
2020-06-19,-0.4078,0.2586,-0.2655,0.173,12
2020-06-20,-0.9161,0.181,-0.9479,0.147,2
2020-06-21,-0.6413,0.1267,-0.7583,0.125,0
2020-06-22,0.394,0.1442,0.2153,-0.0288,11
2020-06-23,0.1835,-0.9526,-0.516,-0.0121,8
2020-06-24,0.8838,0.1277,0.1684,0.0023,16
2020-06-25,-0.2031,0.1509,-0.2284,0.132,12
2020-06-26,-0.4044,0.0711,-0.053,0.026,15
2020-06-27,0.883,-0.7389,-0.7206,0.132,7
2020-06-28,0.6181,-0.5173,-0.5765,-0.2102,2
2020-06-29,-0.1995,0.8374,-0.0256,-0.1786,25
2020-06-30,0.0241,0.8959,-0.1208,0.4776,24
2020-07-01,0.2334,0.8684,-0.8148,-0.016,14
2020-07-02,0.348,-0.3826,0.9106,0.402,13
2020-07-03,0.1915,0.3111,0.9179,0.1479,18
2020-07-04,0.134,0.2178,0.7343,-0.0876,1
2020-07-05,0.0938,0.1524,0.5875,0.0334,2
2020-07-06,0.061,0.908,-0.9348,-0.4853,5
2020-07-07,-0.0049,-0.2488,-0.5766,-0.4125,10
2020-07-08,0.357,0.3872,-0.4613,0.0159,11
2020-07-09,-0.9459,-0.0954,0.9158,-0.1927,8
2020-07-10,0.3628,-0.0991,-0.9002,-0.0067,12
2020-07-11,0.069,-0.6079,-0.7202,-0.1519,8
2020-07-12,-0.2315,-0.4256,-0.5761,-0.293,2
2020-07-13,0.9177,0.6768,-0.5195,-0.0387,5
2020-07-14,0.4071,-0.2061,-0.9365,0.9228,8
2020-07-15,-0.339,0.1109,0.1162,0.1269,11
2020-07-16,0.0963,-0.4062,-0.5169,0.4878,11
2020-07-17,0.2905,0.4038,-0.279,-0.5383,16
2020-07-18,0.7179,0.3074,-0.8505,0.41,6
2020-07-19,0.5025,0.2152,-0.6804,0.3485,0
2020-07-20,0.3546,0.7678,-0.9315,-0.155,7
2020-07-21,0.2482,0.3084,0.5476,-0.1891,9
2020-07-22,0.0749,-0.656,0.8803,0.0815,11
2020-07-23,0.6024,0.8514,0.7426,0.4684,13
2020-07-24,-0.0322,0.5538,0.8506,0.2649,15
2020-07-25,0.9022,-0.1172,-0.7861,-0.0393,9
2020-07-26,0.6315,0.8195,-0.6289,-0.0334,1
2020-07-27,0.3129,0.825,0.5032,-0.1944,12
2020-07-28,0.281,0.3321,0.4906,0.3766,15
2020-07-29,0.8584,0.1252,-0.2583,0.0842,9
2020-07-30,0.1619,-0.9609,0.4775,0.6318,9
2020-07-31,-0.9618,0.7882,0.382,-0.4023,6
2020-08-01,-0.072,0.5517,0.3056,-0.3419,1
2020-08-02,-0.0504,0.3862,0.2445,-0.2906,0
2020-08-03,0.4196,0.2704,-0.5914,0.2082,7
2020-08-04,0.6562,0.4266,-0.9398,0.735,9
2020-08-05,-0.0444,-0.0459,-0.3008,0.4648,13
2020-08-06,0.5817,0.1465,0.0648,0.3967,11
2020-08-07,0.2476,0.8335,-0.8602,0.1317,11
2020-08-08,-0.497,0.5834,0.3504,0.3797,4
2020-08-09,-0.3479,0.4084,0.2803,-0.0049,1
2020-08-10,0.2361,0.5888,0.0594,-0.0042,7
2020-08-11,0.0178,-0.6051,0.9136,-0.0073,10
2020-08-12,0.1976,-0.8496,-0.1541,0.2283,15
2020-08-13,-0.0549,-0.1796,0.1928,0.7876,15
2020-08-14,-0.2859,-0.1257,0.7232,0.534,6
2020-08-15,0.1415,-0.088,0.5786,0.4539,1
2020-08-16,0.099,-0.0616,0.4628,0.3858,0
2020-08-17,-0.9389,0.2757,-0.7871,0.8894,12
2020-08-18,-0.0017,0.8919,-0.068,0.6246,14
2020-08-19,0.5287,0.6243,-0.3822,0.3293,9
2020-08-20,0.1388,-0.3339,-0.0928,0.8251,11
2020-08-21,-0.4029,0.1481,-0.9266,0.1075,10
2020-08-22,-0.9352,0.02,0.8819,0.0914,3
2020-08-23,-0.6546,-0.0993,0.7055,0.0777,3
2020-08-24,0.4413,-0.2188,0.4968,-0.0201,13
2020-08-25,0.6575,0.2932,-0.5404,-0.015,7
2020-08-26,0.8756,0.2052,-0.9521,0.0143,4
2020-08-27,0.7676,0.1437,-0.7617,0.0122,1
2020-08-28,0.5373,0.7686,-0.6093,0.0104,1
2020-08-29,0.3761,0.538,-0.4875,0.0519,1
2020-08-30,0.2633,0.3766,-0.39,0.3442,1
2020-08-31,0.1843,-0.945,0.0978,0.2926,3
2020-09-01,0.3888,-0.1989,0.3546,0.1526,9
2020-09-02,0.2721,0.0592,-0.3826,0.1297,5
2020-09-03,0.121,0.7745,0.8466,-0.0048,7
2020-09-04,0.8617,-0.2264,0.306,-0.0041,5
2020-09-05,-0.9564,-0.3862,0.686,-0.0035,4
2020-09-06,-0.6695,-0.2703,0.5488,-0.0029,0
2020-09-07,-0.0027,0.0567,-0.921,-0.0665,5
2020-09-08,0.5549,0.0099,-0.8175,-0.0565,5
2020-09-09,-0.1357,-0.3883,-0.654,-0.3139,5
2020-09-10,-0.9355,-0.1995,-0.5232,0.8515,4
2020-09-11,0.8751,-0.1396,-0.4186,0.0896,3
2020-09-12,-0.9496,-0.0978,-0.3348,0.0762,1
2020-09-13,-0.6647,-0.0684,-0.2679,0.0647,0
2020-09-14,0.8645,0.053,-0.0697,0.055,3
2020-09-15,-0.4492,0.0371,-0.0035,0.0468,4
2020-09-16,-0.7452,0.0274,-0.8541,0.0398,5
2020-09-17,-0.9126,-0.013,0.4014,0.0154,5
2020-09-18,-0.6388,0.3584,0.8918,0.7972,4
2020-09-19,-0.6665,-0.1945,0.8711,0.0092,5
2020-09-20,-0.7573,-0.1361,0.6969,0.0078,1
2020-09-21,-0.5301,0.0174,-0.8197,0.0079,5
2020-09-22,-0.951,-0.266,-0.1254,0.6304,7
2020-09-23,-0.6657,-0.1862,-0.1003,0.0088,1
2020-09-24,-0.466,-0.1303,0.5874,-0.0196,3
2020-09-25,-0.9437,0.2895,0.4952,0.6139,5
2020-09-26,-0.0504,0.2026,0.3962,0.5218,1
2020-09-27,-0.0353,0.1419,0.3169,0.4435,0
2020-09-28,-0.0981,0.309,0.2535,0.377,4
2020-09-29,-0.3767,0.2163,0.4021,-0.1249,5
2020-09-30,0.1501,0.2095,-0.0715,0.1433,5
2020-10-01,-0.0072,0.1466,-0.0572,0.1218,1
2020-10-02,-0.005,0.1027,0.5724,0.1035,1
2020-10-03,-0.0346,0.0719,-0.948,0.088,3
2020-10-04,-0.0242,0.0503,-0.7584,0.0748,0
2020-10-05,-0.7639,0.0352,0.5823,0.0636,5
2020-10-06,-0.9304,0.0246,0.2582,0.054,3
2020-10-07,0.5398,-0.041,-0.2115,0.0102,7
2020-10-08,0.3779,0.1933,0.7963,0.0087,2
2020-10-09,0.845,0.1353,-0.0047,0.0074,3
2020-10-10,0.5088,0.0672,-0.0116,0.0063,5
2020-10-11,0.0553,0.047,-0.0093,0.0053,1
2020-10-12,0.0034,-0.1956,0.448,0.1819,9
2020-10-13,-0.9551,-0.6924,-0.8627,0.6527,5
2020-10-14,-0.6686,0.0219,-0.9208,-0.0918,4
2020-10-15,-0.468,0.0153,0.4932,-0.078,2
2020-10-16,-0.3276,0.0107,0.744,-0.0663,2
2020-10-17,-0.2041,0.0075,0.5952,-0.0564,1
2020-10-18,-0.1429,0.0053,-0.4033,-0.0479,1
2020-10-19,-0.0846,0.0037,0.8473,-0.0407,3
2020-10-20,0.3485,0.0026,0.0788,-0.0346,4
2020-10-21,0.8981,-0.236,-0.8471,0.1881,8
2020-10-22,0.6287,-0.1652,0.8642,0.1599,1
2020-10-23,-0.5809,-0.1157,0.8975,0.8804,6
2020-10-24,-0.8858,-0.005,-0.9451,0.7483,3
2020-10-25,-0.6201,-0.0035,-0.7561,0.6361,0
2020-10-26,-0.0144,-0.0024,-0.6049,0.5407,2
2020-10-27,-0.0101,-0.0017,-0.4839,0.4596,0
2020-10-28,0.9128,-0.0012,-0.3871,0.0172,2
2020-10-29,-0.932,0.0775,0.8434,0.0146,6
2020-10-30,-0.5397,0.0542,0.8594,-0.0051,4
2020-10-31,-0.3778,0.038,0.6875,-0.0043,0
2020-11-01,-0.2645,0.7922,0.55,-0.0037,1
2020-11-02,-0.473,0.5545,0.44,0.1981,4
2020-11-03,-0.1252,-0.9453,0.9297,0.1684,7
2020-11-04,0.0456,-0.6617,-0.829,0.1431,3
2020-11-05,-0.8972,-0.4632,-0.6632,0.1217,1
2020-11-06,0.9165,-0.3242,0.0034,0.1034,3
2020-11-07,0.6415,-0.227,0.8921,0.4264,3
2020-11-08,0.4491,-0.1589,0.7137,0.0224,2
2020-11-09,0.9078,0.0609,-0.3143,0.019,4
2020-11-10,-0.9291,0.0426,0.6404,0.0203,4
2020-11-11,0.9059,0.4586,0.7484,0.1408,5
2020-11-12,-0.943,0.5146,0.5987,0.1197,2
2020-11-13,-0.935,-0.0661,0.8921,0.3986,6
2020-11-14,0.7502,-0.5167,-0.1604,0.3388,3
2020-11-15,0.5251,-0.3617,0.937,0.288,1
2020-11-16,-0.3756,-0.2532,0.3461,0.2448,5
2020-11-17,-0.2629,-0.1772,0.2768,0.2081,0
2020-11-18,0.7372,-0.1241,0.6697,0.1769,3
2020-11-19,0.5161,-0.0868,-0.9188,0.3674,3
2020-11-20,0.3613,0.0046,-0.735,0.3123,1
2020-11-21,-0.8356,0.0032,0.6863,-0.9366,3
2020-11-22,-0.9183,0.0023,0.549,-0.7961,1
2020-11-23,-0.9546,0.0827,0.4392,0.2203,6
2020-11-24,-0.928,-0.1748,-0.2346,0.0079,6
2020-11-25,0.9091,-0.8318,0.3132,0.0326,4
2020-11-26,0.7346,-0.5823,-0.2756,0.0277,3
2020-11-27,0.0108,-0.3127,-0.8376,0.1113,7
2020-11-28,-0.753,-0.2189,0.31,0.0946,3
2020-11-29,-0.4589,0.0233,0.248,0.0804,3
2020-11-30,0.9156,0.0706,0.6689,0.0684,3
2020-12-01,0.7633,0.0494,0.5351,0.0581,1
2020-12-02,0.8392,0.0346,-0.7727,0.0494,4
2020-12-03,-0.1289,0.0547,-0.0804,0.042,5
2020-12-04,0.2731,0.0383,-0.0643,-0.4885,2
2020-12-05,0.619,0.1408,0.8833,0.102,7
2020-12-06,0.4333,0.216,0.7066,0.0867,2
2020-12-07,0.3033,0.1512,0.5653,0.0737,0
2020-12-08,-0.8301,0.1058,0.4522,0.0626,1
2020-12-09,-0.5058,0.0741,-0.7462,0.0532,2
2020-12-10,0.045,-0.8558,-0.597,-0.9483,3
2020-12-11,0.0315,0.1878,-0.4776,-0.8061,1
2020-12-12,0.7841,0.1315,0.1664,-0.0099,3
2020-12-13,0.5489,0.8356,0.1331,-0.0084,1
2020-12-14,0.3651,0.9165,-0.0919,-0.0072,5
2020-12-15,0.2555,0.7854,0.0133,-0.0061,2
2020-12-16,0.1789,0.5498,0.3105,-0.0563,4
2020-12-17,0.1252,-0.0386,0.3596,-0.0478,2
2020-12-18,-0.3199,-0.027,0.2877,-0.0407,2
2020-12-19,-0.9194,0.0375,0.1263,-0.0346,3
2020-12-20,0.0663,0.0262,0.101,-0.9359,2
2020-12-21,0.2129,0.3116,0.0563,-0.7955,5
2020-12-22,-0.2752,0.042,-0.8648,0.21,6
2020-12-23,0.6528,0.0294,0.5153,0.1785,3
2020-12-24,0.3574,0.8002,0.7997,0.041,6
2020-12-25,0.8679,0.6083,0.8883,0.0348,3
2020-12-26,0.0405,0.4258,0.7106,0.0296,1
2020-12-27,0.0284,0.2981,0.5685,0.0252,0
2020-12-28,0.7776,0.2086,0.4548,0.0214,2
2020-12-29,0.5443,0.1461,0.3638,-0.1373,1
2020-12-30,-0.0572,0.1022,-0.2203,0.0336,7
2020-12-31,0.7806,0.0716,0.8168,0.0796,4
2021-01-01,0.6674,0.0501,0.8489,-0.4041,5
2021-01-02,0.0636,0.0351,-0.9421,-0.3435,2
2021-01-03,0.0445,-0.8833,-0.7537,-0.292,1
2021-01-04,0.7477,-0.6183,-0.8811,-0.876,3
2021-01-05,-0.951,-0.4328,-0.7699,-0.7446,2
2021-01-06,0.7218,-0.303,0.6017,-0.6329,2
2021-01-07,0.818,-0.2121,0.5852,-0.538,4
2021-01-08,0.1614,-0.1485,0.6138,-0.4573,2
2021-01-09,0.9046,0.0752,-0.8181,0.5176,4
2021-01-10,-0.0489,0.0526,-0.6545,0.44,1
2021-01-11,-0.9515,-0.028,-0.8255,0.8286,8
2021-01-12,0.6528,-0.0885,-0.6604,0.7043,2
2021-01-13,0.4621,-0.0619,0.8336,0.5987,3
2021-01-14,-0.9393,-0.0434,0.8024,0.9102,4
2021-01-15,-0.6575,-0.0304,0.6419,0.0615,1
2021-01-16,0.3148,-0.6315,0.5135,0.0523,2
2021-01-17,0.2204,-0.442,0.4108,0.0444,0
2021-01-18,-0.9512,0.7956,0.1103,0.0378,3
2021-01-19,0.7711,0.6138,0.2771,0.9407,4
2021-01-20,-0.9459,0.4297,0.7916,0.8991,3
2021-01-21,-0.6621,0.3008,0.6333,0.7642,0
2021-01-22,-0.4635,0.2105,0.5066,0.0176,1
2021-01-23,0.0303,0.1474,0.4053,-0.2842,3
2021-01-24,0.0212,0.1262,0.3242,-0.0384,3
2021-01-25,0.5907,0.0884,-0.8128,-0.0326,2
2021-01-26,0.6569,0.0619,-0.6502,-0.0277,1
2021-01-27,0.6658,-0.0223,-0.5202,-0.0236,2
2021-01-28,-0.4496,-0.0156,0.8059,0.24,5
2021-01-29,-0.3148,0.9058,0.0885,0.204,2
2021-01-30,0.5734,0.6341,0.8219,-0.6377,6
2021-01-31,0.4014,0.004,0.6575,-0.542,1
2021-02-01,0.7393,0.0028,0.526,0.8571,2
2021-02-02,0.7079,0.0204,0.6981,0.0003,4
2021-02-03,0.7914,0.0143,-0.3561,0.0003,2
2021-02-04,-0.9593,0.01,0.7924,0.6817,3
2021-02-05,-0.6715,0.007,0.6339,0.5794,0
2021-02-06,-0.4701,0.2967,0.5071,0.4925,1
2021-02-07,0.055,0.2077,0.4057,0.4186,2
2021-02-08,0.0385,0.1454,0.3246,0.3559,0
2021-02-09,-0.4603,-0.5806,0.7861,0.3025,4
2021-02-10,-0.2277,0.0877,0.6289,0.096,6
2021-02-11,-0.1594,0.4538,0.5031,0.1155,3
2021-02-12,0.8901,0.5941,0.4025,-0.5337,5
2021-02-13,-0.7813,0.0387,0.322,0.2543,3
2021-02-14,-0.5469,0.0271,0.8487,0.018,2
2021-02-15,-0.4777,0.019,0.679,-0.0002,2
2021-02-16,0.3386,0.0133,0.1295,-0.0002,3
2021-02-17,0.237,0.0093,0.1036,-0.0001,0
2021-02-18,-0.0054,0.0065,0.0829,-0.8729,2
2021-02-19,0.2436,0.0046,0.0663,-0.742,2
2021-02-20,0.8611,0.0032,0.053,0.8197,4
2021-02-21,-0.4159,0.0022,0.0424,0.1505,3
2021-02-22,-0.4669,-0.6123,0.0339,-0.2717,4
2021-02-23,-0.9503,0.381,0.7845,-0.2309,4
2021-02-24,-0.6652,-0.8655,0.6276,-0.381,2
2021-02-25,0.6962,-0.8159,0.9017,-0.3238,3
2021-02-26,0.1003,-0.8986,0.7214,-0.2753,3
2021-02-27,0.0702,-0.629,0.5771,0.7453,1
2021-02-28,0.0491,-0.4403,0.4617,0.6335,0
2021-03-01,-0.9488,-0.3082,0.3693,0.5385,1
